"","country","iso3c","date","confirmed","deaths","recovered","soc_dist","mov_rest","pub_health","gov_soc_econ","lockdown","apple_mtr_driving","apple_mtr_walking","apple_mtr_transit","gcmr_retail_recreation","gcmr_grocery_pharmacy","gcmr_parks","gcmr_transit_stations","gcmr_workplaces","gcmr_residential","gtrends_score","gtrends_country_score","region","income","population","land_area_skm","pop_density","pop_largest_city","life_expectancy","gdp_capita","timestamp"
"3996","Germany","DEU",2020-03-01,130,0,16,0,1,1,0,0,106.11,95.72,123.28,0.08,0.18,0.21,0.04,0.01,0,43,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"3997","Germany","DEU",2020-03-02,159,0,16,0,1,1,0,0,101.52,102.74,118.97,0.02,0.08,0.09,-0.01,0,0,42,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"3998","Germany","DEU",2020-03-03,196,0,16,0,1,1,0,0,104.1,103.29,116.1,0,0.05,0.08,-0.03,0,0.01,38,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"3999","Germany","DEU",2020-03-04,262,0,16,0,1,1,1,0,102.87,101.89,114.82,0.02,0.02,0.14,-0.04,0,0.01,36,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4000","Germany","DEU",2020-03-05,482,0,16,0,1,1,1,0,105.34,102.6,117.3,-0.04,0,0,-0.05,0,0.01,37,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4001","Germany","DEU",2020-03-06,670,0,17,0,1,1,1,0,115.68,116.04,127.44,-0.03,0.01,-0.11,-0.07,-0.01,0.02,37,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4002","Germany","DEU",2020-03-07,799,0,18,0,1,1,1,0,112.85,140.22,134.51,0.01,0,0.19,-0.02,0,0.01,36,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4003","Germany","DEU",2020-03-08,1040,0,18,0,1,1,1,0,105.05,93.98,115.27,0.12,0.19,0.31,0.02,0.01,0,43,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4004","Germany","DEU",2020-03-09,1176,2,18,0,1,1,1,0,99.11,96.92,110.61,-0.01,0.02,0.07,-0.05,-0.01,0.01,47,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4005","Germany","DEU",2020-03-10,1457,2,18,1,2,1,2,0,100.16,90.68,106.74,-0.07,-0.02,-0.13,-0.08,-0.01,0.03,54,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4006","Germany","DEU",2020-03-11,1908,3,25,1,2,2,2,0,97.05,96.4,101.51,-0.01,0.02,0.17,-0.07,-0.01,0.02,59,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4007","Germany","DEU",2020-03-12,2078,3,25,1,2,3,2,0,87.94,89.79,91.75,-0.07,0.06,0.04,-0.09,-0.02,0.02,72,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4008","Germany","DEU",2020-03-13,3675,7,46,1,2,3,2,0,86.47,88.28,82.21,-0.09,0.19,-0.03,-0.15,-0.04,0.04,81,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4009","Germany","DEU",2020-03-14,4585,9,46,2,2,3,2,0,78.32,95.38,77.72,-0.17,0.09,0.33,-0.19,-0.03,0.04,80,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4010","Germany","DEU",2020-03-15,5795,11,46,2,2,3,3,0,72.26,75.8,63.99,-0.12,0.13,0.75,-0.16,-0.05,0.02,83,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4011","Germany","DEU",2020-03-16,7272,17,67,4,3,4,4,0,68.97,71.25,57.93,-0.07,0.22,0.4,-0.25,-0.18,0.06,75,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4012","Germany","DEU",2020-03-17,9257,24,67,4,3,4,4,0,63.71,61.98,50.68,-0.21,0.11,0.31,-0.35,-0.25,0.1,64,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4013","Germany","DEU",2020-03-18,12327,28,105,4,3,4,4,0,59.52,57.99,46.15,-0.34,0.05,0.44,-0.39,-0.3,0.11,62,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4014","Germany","DEU",2020-03-19,15320,44,113,5,3,4,4,0,54.87,51.98,39.17,-0.45,-0.03,0.15,-0.46,-0.33,0.14,55,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4015","Germany","DEU",2020-03-20,19848,67,180,5,3,4,4,0,50.87,45.37,33.88,-0.5,-0.02,-0.14,-0.52,-0.36,0.16,55,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4016","Germany","DEU",2020-03-21,22213,84,233,5,3,4,4,1,37.9,36.4,29.1,-0.69,-0.24,-0.31,-0.59,-0.31,0.13,57,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4017","Germany","DEU",2020-03-22,24873,94,266,7,3,4,4,2,39.75,42.76,30.14,-0.71,-0.35,0.01,-0.58,-0.34,0.1,100,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4018","Germany","DEU",2020-03-23,29056,123,266,7,3,5,8,2,45.1,42.11,31.37,-0.57,-0.16,-0.05,-0.56,-0.41,0.16,45,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4019","Germany","DEU",2020-03-24,32986,157,3243,7,3,5,8,2,45.53,43.85,31,-0.59,-0.18,0.09,-0.56,-0.43,0.18,39,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4020","Germany","DEU",2020-03-25,37323,206,3547,7,4,7,9,2,46.48,43.83,31.36,-0.58,-0.18,0.11,-0.56,-0.43,0.18,36,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4021","Germany","DEU",2020-03-26,43938,267,5673,7,4,7,9,2,48.12,45.78,31.4,-0.59,-0.16,0.03,-0.57,-0.44,0.18,33,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4022","Germany","DEU",2020-03-27,50871,342,6658,7,4,7,10,2,49.58,52.26,31.8,-0.59,-0.14,0.21,-0.56,-0.44,0.19,35,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4023","Germany","DEU",2020-03-28,57695,433,8481,7,4,7,10,2,45.98,58.85,31.88,-0.66,-0.21,0.33,-0.53,-0.33,0.12,37,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4024","Germany","DEU",2020-03-29,62095,533,9211,7,4,7,10,2,42.18,33.95,29.48,-0.77,-0.51,-0.49,-0.68,-0.39,0.11,35,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4025","Germany","DEU",2020-03-30,66885,645,13500,7,4,9,12,2,50,42.5,32.39,-0.54,-0.16,-0.13,-0.56,-0.43,0.17,30,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4026","Germany","DEU",2020-03-31,71808,775,16100,7,4,9,12,2,52.68,47.88,35.14,-0.53,-0.12,0.07,-0.53,-0.43,0.17,28,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4027","Germany","DEU",2020-04-01,77872,920,18700,7,4,9,13,2,53.29,50.5,33.52,-0.52,-0.13,0.2,-0.53,-0.43,0.17,28,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4028","Germany","DEU",2020-04-02,84794,1107,22440,7,4,9,15,2,53.15,50.82,33.82,-0.54,-0.11,0.06,-0.54,-0.43,0.17,28,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4029","Germany","DEU",2020-04-03,91159,1275,24575,7,5,9,17,2,51.46,48.24,32.02,-0.57,-0.11,-0.13,-0.57,-0.44,0.19,61,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4030","Germany","DEU",2020-04-04,96092,1444,26400,7,5,9,17,2,47.44,59.17,33.02,-0.63,-0.16,0.21,-0.52,-0.31,0.12,60,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4031","Germany","DEU",2020-04-05,100123,1584,28700,7,5,9,17,2,55.02,75.42,39.16,-0.58,-0.13,0.61,-0.47,-0.3,0.08,62,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4032","Germany","DEU",2020-04-06,103374,1810,28700,7,5,10,18,2,58.99,66.13,40.67,-0.43,-0.06,0.49,-0.49,-0.44,0.15,35,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4033","Germany","DEU",2020-04-07,107663,2016,36081,7,5,11,18,2,60.26,66.37,40.58,-0.44,-0.02,0.5,-0.5,-0.45,0.16,33,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4034","Germany","DEU",2020-04-08,113296,2349,46300,7,5,11,19,2,61.92,67.94,39.96,-0.42,0.1,0.57,-0.49,-0.45,0.15,32,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4035","Germany","DEU",2020-04-09,118181,2607,52407,7,6,11,21,2,58.89,65.26,38.54,-0.4,0.14,0.37,-0.49,-0.47,0.15,29,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4036","Germany","DEU",2020-04-10,122171,2767,53913,7,6,12,21,2,51.44,73.42,40.24,-0.8,-0.92,0.72,-0.69,-0.86,0.29,33,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4037","Germany","DEU",2020-04-11,124908,2736,57400,7,6,12,21,2,51.05,67.61,36.2,-0.56,0,0.35,-0.48,-0.29,0.1,32,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4038","Germany","DEU",2020-04-12,127854,3022,60300,7,6,12,21,2,46.1,67.93,37.88,NA,NA,NA,NA,NA,NA,33,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4039","Germany","DEU",2020-04-13,130072,3194,64300,7,6,12,21,2,53.67,54.13,38.77,NA,NA,NA,NA,NA,NA,33,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4040","Germany","DEU",2020-04-14,131359,3294,68200,7,6,12,21,2,61.19,55.07,41.62,NA,NA,NA,NA,NA,NA,27,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4041","Germany","DEU",2020-04-15,134753,3804,72600,8,8,16,22,3,63.04,63.21,43.22,NA,NA,NA,NA,NA,NA,40,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4042","Germany","DEU",2020-04-16,137698,4052,77000,8,8,17,23,3,65.48,69.23,44.83,NA,NA,NA,NA,NA,NA,25,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4043","Germany","DEU",2020-04-17,141397,4352,83114,8,8,17,23,3,64.69,69.5,43.47,NA,NA,NA,NA,NA,NA,23,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4044","Germany","DEU",2020-04-18,143342,4459,85400,8,8,17,23,3,57.58,69.57,42.91,NA,NA,NA,NA,NA,NA,24,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4045","Germany","DEU",2020-04-19,145184,4586,88000,8,8,17,23,3,63.82,75.93,46.65,NA,NA,NA,NA,NA,NA,25,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4046","Germany","DEU",2020-04-20,147065,4862,91500,8,8,17,23,3,66.95,66.52,47.02,NA,NA,NA,NA,NA,NA,20,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4047","Germany","DEU",2020-04-21,148291,5033,95200,8,8,17,23,3,68.02,66.47,44.89,NA,NA,NA,NA,NA,NA,NA,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4048","Germany","DEU",2020-04-22,150648,5279,99400,8,8,17,23,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,"Europe & Central Asia","High income",82905782,349360,237.3709697733,3552123,80.9926829268293,47477.8381544914,2020-04-23 12:48:41
"4049","Djibouti","DJI",2020-01-22,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4050","Djibouti","DJI",2020-01-23,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4051","Djibouti","DJI",2020-01-24,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4052","Djibouti","DJI",2020-01-25,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4053","Djibouti","DJI",2020-01-26,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4054","Djibouti","DJI",2020-01-27,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4055","Djibouti","DJI",2020-01-28,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4056","Djibouti","DJI",2020-01-29,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4057","Djibouti","DJI",2020-01-30,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4058","Djibouti","DJI",2020-01-31,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4059","Djibouti","DJI",2020-02-01,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4060","Djibouti","DJI",2020-02-02,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4061","Djibouti","DJI",2020-02-03,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4062","Djibouti","DJI",2020-02-04,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4063","Djibouti","DJI",2020-02-05,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4064","Djibouti","DJI",2020-02-06,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4065","Djibouti","DJI",2020-02-07,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4066","Djibouti","DJI",2020-02-08,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4067","Djibouti","DJI",2020-02-09,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4068","Djibouti","DJI",2020-02-10,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4069","Djibouti","DJI",2020-02-11,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4070","Djibouti","DJI",2020-02-12,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4071","Djibouti","DJI",2020-02-13,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4072","Djibouti","DJI",2020-02-14,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4073","Djibouti","DJI",2020-02-15,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4074","Djibouti","DJI",2020-02-16,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4075","Djibouti","DJI",2020-02-17,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4076","Djibouti","DJI",2020-02-18,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4077","Djibouti","DJI",2020-02-19,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4078","Djibouti","DJI",2020-02-20,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4079","Djibouti","DJI",2020-02-21,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4080","Djibouti","DJI",2020-02-22,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4081","Djibouti","DJI",2020-02-23,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4082","Djibouti","DJI",2020-02-24,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4083","Djibouti","DJI",2020-02-25,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4084","Djibouti","DJI",2020-02-26,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4085","Djibouti","DJI",2020-02-27,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4086","Djibouti","DJI",2020-02-28,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4087","Djibouti","DJI",2020-02-29,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4088","Djibouti","DJI",2020-03-01,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4089","Djibouti","DJI",2020-03-02,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4090","Djibouti","DJI",2020-03-03,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4091","Djibouti","DJI",2020-03-04,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4092","Djibouti","DJI",2020-03-05,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4093","Djibouti","DJI",2020-03-06,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4094","Djibouti","DJI",2020-03-07,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4095","Djibouti","DJI",2020-03-08,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4096","Djibouti","DJI",2020-03-09,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
"4097","Djibouti","DJI",2020-03-10,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Lower middle income",958920,23180,41.3684210526316,561564,66.582,1343.26872994437,2020-04-23 12:48:41
